[TIME]  [JOB ID]  [EVENT TYPE]
43600   9         RELEASED
43900   9         STARTED
44000   9         FINISHED
43935   36        RELEASED
43935   36        STARTED
43965   36        FINISHED
43935   36        RELEASED
43965   36        STARTED
43995   36        FINISHED
44036   37        RELEASED
44036   37        STARTED
44066   37        FINISHED
44036   37        RELEASED
44066   37        STARTED
44096   37        FINISHED
44000   10        RELEASED
44100   10        STARTED
44200   10        FINISHED
44137   38        RELEASED
44137   38        STARTED
44167   38        FINISHED
44137   38        RELEASED
44167   38        STARTED
44197   38        FINISHED
44000   10        RELEASED
44200   10        STARTED
44300   10        FINISHED
44238   39        RELEASED
44238   39        STARTED
44268   39        FINISHED
44238   39        RELEASED
44268   39        STARTED
44298   39        FINISHED
44000   10        RELEASED
44300   10        STARTED
44400   10        FINISHED
44339   40        RELEASED
44339   40        STARTED
44369   40        FINISHED
44339   40        RELEASED
44369   40        STARTED
44399   40        FINISHED
44440   41        RELEASED
44440   41        STARTED
44470   41        FINISHED
44440   41        RELEASED
44470   41        STARTED
44500   41        FINISHED
44400   11        RELEASED
44400   11        RELEASED
44540   11        STARTED
44640   11        FINISHED
44500   11        STARTED
44540   11        FINISHED
44541   42        RELEASED
44541   42        STARTED
44571   42        FINISHED
44541   42        RELEASED
44571   42        STARTED
44601   42        FINISHED
44400   11        RELEASED
44640   11        STARTED
44740   11        FINISHED
44642   43        RELEASED
44642   43        STARTED
44672   43        FINISHED
44642   43        RELEASED
44672   43        STARTED
44702   43        FINISHED
44743   44        RELEASED
44743   44        STARTED
44773   44        FINISHED
44743   44        RELEASED
44773   44        STARTED
44803   44        FINISHED
44800   12        RELEASED
44800   12        RELEASED
44843   12        STARTED
44943   12        FINISHED
44803   12        STARTED
44843   12        FINISHED
44844   45        RELEASED
44844   45        STARTED
44874   45        FINISHED
44844   45        RELEASED
44874   45        STARTED
44904   45        FINISHED
44800   12        RELEASED
44943   12        STARTED
45043   12        FINISHED
44945   46        RELEASED
44945   46        STARTED
44975   46        FINISHED
44945   46        RELEASED
44975   46        STARTED
45005   46        FINISHED
44800   12        RELEASED
45043   12        STARTED
45143   12        FINISHED
45046   47        RELEASED
45046   47        STARTED
45076   47        FINISHED
45046   47        RELEASED
45076   47        STARTED
45106   47        FINISHED
45147   48        RELEASED
45147   48        STARTED
45177   48        FINISHED
45147   48        RELEASED
45177   48        STARTED
45207   48        FINISHED
45200   13        RELEASED
45200   13        RELEASED
45247   13        STARTED
45347   13        FINISHED
45207   13        STARTED
45247   13        FINISHED
45248   49        RELEASED
45248   49        STARTED
45278   49        FINISHED
45248   49        RELEASED
45278   49        STARTED
45308   49        FINISHED
45200   13        RELEASED
45347   13        STARTED
45447   13        FINISHED
45349   50        RELEASED
45349   50        STARTED
45379   50        FINISHED
45349   50        RELEASED
45379   50        STARTED
45409   50        FINISHED
45200   13        RELEASED
45447   13        STARTED
45547   13        FINISHED
45450   51        RELEASED
45450   51        STARTED
45480   51        FINISHED
45450   51        RELEASED
45480   51        STARTED
45510   51        FINISHED
45551   52        RELEASED
45551   52        STARTED
45581   52        FINISHED
45551   52        RELEASED
45581   52        STARTED
45611   52        FINISHED
45600   14        RELEASED
45600   14        RELEASED
45651   14        STARTED
45751   14        FINISHED
45611   14        STARTED
45651   14        FINISHED
45652   53        RELEASED
45652   53        STARTED
45682   53        FINISHED
45652   53        RELEASED
45682   53        STARTED
45712   53        FINISHED
45600   14        RELEASED
45751   14        STARTED
45851   14        FINISHED
45753   54        RELEASED
45753   54        STARTED
45783   54        FINISHED
45753   54        RELEASED
45783   54        STARTED
45813   54        FINISHED
45600   14        RELEASED
45851   14        STARTED
45951   14        FINISHED
45854   55        RELEASED
45854   55        STARTED
45884   55        FINISHED
45854   55        RELEASED
45884   55        STARTED
45914   55        FINISHED
45955   56        RELEASED
45955   56        STARTED
45985   56        FINISHED
45955   56        RELEASED
45985   56        STARTED
46015   56        FINISHED
46000   15        RELEASED
46000   15        RELEASED
46015   15        STARTED
46055   15        FINISHED
46055   15        STARTED
46155   15        FINISHED
46056   57        RELEASED
46056   57        STARTED
46086   57        FINISHED
46056   57        RELEASED
46086   57        STARTED
46116   57        FINISHED
46000   15        RELEASED
46155   15        STARTED
46255   15        FINISHED
46157   58        RELEASED
46157   58        STARTED
46187   58        FINISHED
46157   58        RELEASED
46187   58        STARTED
46217   58        FINISHED
46000   15        RELEASED
46255   15        STARTED
46355   15        FINISHED
46258   59        RELEASED
46258   59        STARTED
46288   59        FINISHED
46258   59        RELEASED
46288   59        STARTED
46318   59        FINISHED
46359   60        RELEASED
46359   60        STARTED
46389   60        FINISHED
46359   60        RELEASED
46389   60        STARTED
46419   60        FINISHED
46400   16        RELEASED
46400   16        RELEASED
46459   16        STARTED
46559   16        FINISHED
46419   16        STARTED
46459   16        FINISHED
46460   61        RELEASED
46460   61        STARTED
46490   61        FINISHED
46460   61        RELEASED
46490   61        STARTED
46520   61        FINISHED
46400   16        RELEASED
46559   16        STARTED
46659   16        FINISHED
46561   62        RELEASED
46561   62        STARTED
46591   62        FINISHED
46561   62        RELEASED
46591   62        STARTED
46621   62        FINISHED
46400   16        RELEASED
46659   16        STARTED
46759   16        FINISHED
46662   63        RELEASED
46662   63        STARTED
46692   63        FINISHED
46662   63        RELEASED
46692   63        STARTED
46722   63        FINISHED
46763   64        RELEASED
46763   64        STARTED
46793   64        FINISHED
46763   64        RELEASED
46793   64        STARTED
46823   64        FINISHED
46800   17        RELEASED
46800   17        RELEASED
46823   17        STARTED
46863   17        FINISHED
46863   17        STARTED
46963   17        FINISHED
46864   65        RELEASED
46864   65        STARTED
46894   65        FINISHED
46864   65        RELEASED
46894   65        STARTED
46924   65        FINISHED
46800   17        RELEASED
46963   17        STARTED
47063   17        FINISHED
46965   66        RELEASED
46965   66        STARTED
46995   66        FINISHED
46965   66        RELEASED
46995   66        STARTED
47025   66        FINISHED
46800   17        RELEASED
47063   17        STARTED
47163   17        FINISHED
47066   67        RELEASED
47066   67        STARTED
47096   67        FINISHED
47066   67        RELEASED
47096   67        STARTED
47126   67        FINISHED
47167   68        RELEASED
47167   68        STARTED
47197   68        FINISHED
47167   68        RELEASED
47197   68        STARTED
47227   68        FINISHED
47200   18        RELEASED
47200   18        RELEASED
47267   18        STARTED
47367   18        FINISHED
47227   18        STARTED
47267   18        FINISHED
47268   69        RELEASED
47268   69        STARTED
47298   69        FINISHED
47268   69        RELEASED
47298   69        STARTED
47328   69        FINISHED
47200   18        RELEASED
47367   18        STARTED
47467   18        FINISHED
47369   70        RELEASED
47369   70        STARTED
47399   70        FINISHED
47369   70        RELEASED
47399   70        STARTED
47429   70        FINISHED
47200   18        RELEASED
47467   18        STARTED
47567   18        FINISHED
47470   71        RELEASED
47470   71        STARTED
47500   71        FINISHED
47470   71        RELEASED
47500   71        STARTED
47530   71        FINISHED
47571   72        RELEASED
47571   72        STARTED
47601   72        FINISHED
47571   72        RELEASED
47601   72        STARTED
47631   72        FINISHED
47600   19        RELEASED
47600   19        RELEASED
47631   19        STARTED
47671   19        FINISHED
47671   19        STARTED
47771   19        FINISHED
47672   73        RELEASED
47672   73        STARTED
47702   73        FINISHED
47672   73        RELEASED
47702   73        STARTED
47732   73        FINISHED
47600   19        RELEASED
47771   19        STARTED
47871   19        FINISHED
47773   74        RELEASED
47773   74        STARTED
47803   74        FINISHED
47773   74        RELEASED
47803   74        STARTED
47833   74        FINISHED
47600   19        RELEASED
47871   19        STARTED
47971   19        FINISHED
47874   75        RELEASED
47874   75        STARTED
47904   75        FINISHED
47874   75        RELEASED
47904   75        STARTED
47934   75        FINISHED
47975   76        RELEASED
47975   76        STARTED
48005   76        FINISHED
47975   76        RELEASED
48005   76        STARTED
48035   76        FINISHED
48000   20        RELEASED
48000   20        RELEASED
48035   20        STARTED
48075   20        FINISHED
48075   20        STARTED
48175   20        FINISHED
48076   77        RELEASED
48076   77        STARTED
48106   77        FINISHED
48076   77        RELEASED
48106   77        STARTED
48136   77        FINISHED
48000   20        RELEASED
48175   20        STARTED
48275   20        FINISHED
48177   78        RELEASED
48177   78        STARTED
48207   78        FINISHED
48177   78        RELEASED
48207   78        STARTED
48237   78        FINISHED
48000   20        RELEASED
48275   20        STARTED
48375   20        FINISHED
48278   79        RELEASED
48278   79        STARTED
48308   79        FINISHED
48278   79        RELEASED
48308   79        STARTED
48338   79        FINISHED
48379   80        RELEASED
48379   80        STARTED
48409   80        FINISHED
48379   80        RELEASED
48409   80        STARTED
48439   80        FINISHED
48400   21        RELEASED
48400   21        RELEASED
48439   21        STARTED
48479   21        FINISHED
48479   21        STARTED
48579   21        FINISHED
48480   81        RELEASED
48480   81        STARTED
48510   81        FINISHED
48480   81        RELEASED
48510   81        STARTED
48540   81        FINISHED
48400   21        RELEASED
48579   21        STARTED
48679   21        FINISHED
48581   82        RELEASED
48581   82        STARTED
48611   82        FINISHED
48581   82        RELEASED
48611   82        STARTED
48641   82        FINISHED
48400   21        RELEASED
48679   21        STARTED
48779   21        FINISHED
48682   83        RELEASED
48682   83        STARTED
48712   83        FINISHED
48682   83        RELEASED
48712   83        STARTED
48742   83        FINISHED
48783   84        RELEASED
48783   84        STARTED
48813   84        FINISHED
48783   84        RELEASED
48813   84        STARTED
48843   84        FINISHED
48800   22        RELEASED
48800   22        RELEASED
48883   22        STARTED
48983   22        FINISHED
48843   22        STARTED
48883   22        FINISHED
48884   85        RELEASED
48884   85        STARTED
48914   85        FINISHED
48884   85        RELEASED
48914   85        STARTED
48944   85        FINISHED
48800   22        RELEASED
48983   22        STARTED
49083   22        FINISHED
48985   86        RELEASED
48985   86        STARTED
49015   86        FINISHED
48985   86        RELEASED
49015   86        STARTED
49045   86        FINISHED
48800   22        RELEASED
49083   22        STARTED
49183   22        FINISHED
49086   87        RELEASED
49086   87        STARTED
49116   87        FINISHED
49086   87        RELEASED
49116   87        STARTED
49146   87        FINISHED
49187   88        RELEASED
49187   88        STARTED
49217   88        FINISHED
49187   88        RELEASED
49217   88        STARTED
49247   88        FINISHED
49200   23        RELEASED
49200   23        RELEASED
49247   23        STARTED
49287   23        FINISHED
49287   23        STARTED
49387   23        FINISHED
49288   89        RELEASED
49288   89        STARTED
49318   89        FINISHED
49288   89        RELEASED
49318   89        STARTED
49348   89        FINISHED
49200   23        RELEASED
49387   23        STARTED
49487   23        FINISHED
49389   90        RELEASED
49389   90        STARTED
49419   90        FINISHED
49389   90        RELEASED
49419   90        STARTED
49449   90        FINISHED
49200   23        RELEASED
49487   23        STARTED
49587   23        FINISHED
49490   91        RELEASED
49490   91        STARTED
49520   91        FINISHED
49490   91        RELEASED
49520   91        STARTED
49550   91        FINISHED
49591   92        RELEASED
49591   92        STARTED
49621   92        FINISHED
49591   92        RELEASED
49621   92        STARTED
49651   92        FINISHED
49600   24        RELEASED
49600   24        RELEASED
49691   24        STARTED
49791   24        FINISHED
49651   24        STARTED
49691   24        FINISHED
49692   93        RELEASED
49692   93        STARTED
49722   93        FINISHED
49692   93        RELEASED
49722   93        STARTED
49752   93        FINISHED
49600   24        RELEASED
49791   24        STARTED
49891   24        FINISHED
49793   94        RELEASED
49793   94        STARTED
49823   94        FINISHED
49793   94        RELEASED
49823   94        STARTED
49853   94        FINISHED
49600   24        RELEASED
49891   24        STARTED
49991   24        FINISHED
49894   95        RELEASED
49894   95        STARTED
49924   95        FINISHED
49894   95        RELEASED
49924   95        STARTED
49954   95        FINISHED
49995   96        RELEASED
