ECU0: LK, ECU1: CC
199920, ECU0: LK, 1
199920, ECU1: CC, 1
199930, ECU0: LK, 0
199930, ECU1: CC, 0
199940, ECU0: LK, 1
199940, ECU1: CC, 1
199950, ECU0: LK, 0
199950, ECU1: CC, 0
199960, ECU0: LK, 1
199960, ECU1: CC, 1
199970, ECU0: LK, 0
199970, ECU1: CC, 0
199980, ECU0: LK, 1
199980, ECU1: CC, 1
199990, ECU0: LK, 0
199990, ECU1: CC, 0
200000, ECU0: LK, 1
200000, ECU1: CC, 1
200010, ECU0: LK, 0
200010, ECU1: CC, 0
200020, ECU0: LK, 1
200020, ECU1: CC, 1
200030, ECU0: LK, 0
200030, ECU1: CC, 0
200040, ECU0: LK, 1
200040, ECU1: CC, 1
200050, ECU0: LK, 0
200050, ECU1: CC, 0
200060, ECU0: LK, 1
200060, ECU1: CC, 1
200070, ECU0: LK, 0
200070, ECU1: CC, 0
200080, ECU0: LK, 1
200080, ECU1: CC, 1
200090, ECU0: LK, 0
200090, ECU1: CC, 0
200100, ECU0: LK, 1
200100, ECU1: CC, 1
200110, ECU0: LK, 0
200110, ECU1: CC, 0
200120, ECU0: LK, 1
200120, ECU1: CC, 1
200130, ECU0: LK, 0
200130, ECU1: CC, 0
200140, ECU0: LK, 1
200140, ECU1: CC, 1
200150, ECU0: LK, 0
200150, ECU1: CC, 0
200160, ECU0: LK, 1
200160, ECU1: CC, 1
200170, ECU0: LK, 0
200170, ECU1: CC, 0
200180, ECU0: LK, 1
200180, ECU1: CC, 1
200190, ECU0: LK, 0
200190, ECU1: CC, 0
200200, ECU0: LK, 1
200200, ECU1: CC, 1
200210, ECU0: LK, 0
200210, ECU1: CC, 0
200220, ECU0: LK, 1
200220, ECU1: CC, 1
200230, ECU0: LK, 0
200230, ECU1: CC, 0
200240, ECU0: LK, 1
200240, ECU1: CC, 1
200250, ECU0: LK, 0
200250, ECU1: CC, 0
200260, ECU0: LK, 1
200260, ECU1: CC, 1
200270, ECU0: LK, 0
200270, ECU1: CC, 0
200280, ECU0: LK, 1
200280, ECU1: CC, 1
200290, ECU0: LK, 0
200290, ECU1: CC, 0
200300, ECU0: LK, 1
200300, ECU1: CC, 1
200310, ECU0: LK, 0
200310, ECU1: CC, 0
200320, ECU0: LK, 1
200320, ECU1: CC, 1
200330, ECU0: LK, 0
200330, ECU1: CC, 0
200340, ECU0: LK, 1
200340, ECU1: CC, 1
200350, ECU0: LK, 0
200350, ECU1: CC, 0
200360, ECU0: LK, 1
200360, ECU1: CC, 1
200370, ECU0: LK, 0
200370, ECU1: CC, 0
200380, ECU0: LK, 1
200380, ECU1: CC, 1
200390, ECU0: LK, 0
200390, ECU1: CC, 0
200400, ECU0: LK, 1
200400, ECU1: CC, 1
200410, ECU0: LK, 0
200410, ECU1: CC, 0
200420, ECU0: LK, 1
200420, ECU1: CC, 1
200430, ECU0: LK, 0
200430, ECU1: CC, 0
200440, ECU0: LK, 1
200440, ECU1: CC, 1
200450, ECU0: LK, 0
200450, ECU1: CC, 0
200460, ECU0: LK, 1
200460, ECU1: CC, 1
200470, ECU0: LK, 0
200470, ECU1: CC, 0
200480, ECU0: LK, 1
200480, ECU1: CC, 1
200490, ECU0: LK, 0
200490, ECU1: CC, 0
200500, ECU0: LK, 1
200500, ECU1: CC, 1
200510, ECU0: LK, 0
200510, ECU1: CC, 0
200520, ECU0: LK, 1
200520, ECU1: CC, 1
200530, ECU0: LK, 0
200530, ECU1: CC, 0
200540, ECU0: LK, 1
200540, ECU1: CC, 1
200550, ECU0: LK, 0
200550, ECU1: CC, 0
200560, ECU0: LK, 1
200560, ECU1: CC, 1
200570, ECU0: LK, 0
200570, ECU1: CC, 0
200580, ECU0: LK, 1
200580, ECU1: CC, 1
200590, ECU0: LK, 0
200590, ECU1: CC, 0
200600, ECU0: LK, 1
200600, ECU1: CC, 1
200610, ECU0: LK, 0
200610, ECU1: CC, 0
200620, ECU0: LK, 1
200620, ECU1: CC, 1
200630, ECU0: LK, 0
200630, ECU1: CC, 0
200640, ECU0: LK, 1
200640, ECU1: CC, 1
200650, ECU0: LK, 0
200650, ECU1: CC, 0
200660, ECU0: LK, 1
200660, ECU1: CC, 1
200670, ECU0: LK, 0
200670, ECU1: CC, 0
200680, ECU0: LK, 1
200680, ECU1: CC, 1
200690, ECU0: LK, 0
200690, ECU1: CC, 0
200700, ECU0: LK, 1
200700, ECU1: CC, 1
200710, ECU0: LK, 0
200710, ECU1: CC, 0
200720, ECU0: LK, 1
200720, ECU1: CC, 1
200730, ECU0: LK, 0
200730, ECU1: CC, 0
200740, ECU0: LK, 1
200740, ECU1: CC, 1
200750, ECU0: LK, 0
200750, ECU1: CC, 0
200760, ECU0: LK, 1
200760, ECU1: CC, 1
200770, ECU0: LK, 0
200770, ECU1: CC, 0
200780, ECU0: LK, 1
200780, ECU1: CC, 1
200790, ECU0: LK, 0
200790, ECU1: CC, 0
200800, ECU0: LK, 1
200800, ECU1: CC, 1
200810, ECU0: LK, 0
200810, ECU1: CC, 0
200820, ECU0: LK, 1
200820, ECU1: CC, 1
200830, ECU0: LK, 0
200830, ECU1: CC, 0
200840, ECU0: LK, 1
200840, ECU1: CC, 1
200850, ECU0: LK, 0
200850, ECU1: CC, 0
200860, ECU0: LK, 1
200860, ECU1: CC, 1
200870, ECU0: LK, 0
200870, ECU1: CC, 0
200880, ECU0: LK, 1
200880, ECU1: CC, 1
200890, ECU0: LK, 0
200890, ECU1: CC, 0
200900, ECU0: LK, 1
200900, ECU1: CC, 1
200910, ECU0: LK, 0
200910, ECU1: CC, 0
200920, ECU0: LK, 1
200920, ECU1: CC, 1
200930, ECU0: LK, 0
200930, ECU1: CC, 0
200940, ECU0: LK, 1
200940, ECU1: CC, 1
200950, ECU0: LK, 0
200950, ECU1: CC, 0
200960, ECU0: LK, 1
200960, ECU1: CC, 1
200970, ECU0: LK, 0
200970, ECU1: CC, 0
200980, ECU0: LK, 1
200980, ECU1: CC, 1
200990, ECU0: LK, 0
200990, ECU1: CC, 0
201000, ECU0: LK, 1
201000, ECU1: CC, 1
201010, ECU0: LK, 0
201010, ECU1: CC, 0
201020, ECU0: LK, 1
201020, ECU1: CC, 1
201030, ECU0: LK, 0
201030, ECU1: CC, 0
201040, ECU0: LK, 1
201040, ECU1: CC, 1
201050, ECU0: LK, 0
201050, ECU1: CC, 0
201060, ECU0: LK, 1
201060, ECU1: CC, 1
201070, ECU0: LK, 0
201070, ECU1: CC, 0
201080, ECU0: LK, 1
201080, ECU1: CC, 1
201090, ECU0: LK, 0
201090, ECU1: CC, 0
201100, ECU0: LK, 1
201100, ECU1: CC, 1
201110, ECU0: LK, 0
201110, ECU1: CC, 0
201120, ECU0: LK, 1
201120, ECU1: CC, 1
201130, ECU0: LK, 0
201130, ECU1: CC, 0
201140, ECU0: LK, 1
201140, ECU1: CC, 1
201150, ECU0: LK, 0
201150, ECU1: CC, 0
201160, ECU0: LK, 1
201160, ECU1: CC, 1
201170, ECU0: LK, 0
201170, ECU1: CC, 0
201180, ECU0: LK, 1
201180, ECU1: CC, 1
201190, ECU0: LK, 0
201190, ECU1: CC, 0
201200, ECU0: LK, 1
201200, ECU1: CC, 1
201210, ECU0: LK, 0
201210, ECU1: CC, 0
201220, ECU0: LK, 1
201220, ECU1: CC, 1
201230, ECU0: LK, 0
201230, ECU1: CC, 0
201240, ECU0: LK, 1
201240, ECU1: CC, 1
201250, ECU0: LK, 0
201250, ECU1: CC, 0
201260, ECU0: LK, 1
201260, ECU1: CC, 1
201270, ECU0: LK, 0
201270, ECU1: CC, 0
201280, ECU0: LK, 1
201280, ECU1: CC, 1
201290, ECU0: LK, 0
201290, ECU1: CC, 0
201300, ECU0: LK, 1
201300, ECU1: CC, 1
201310, ECU0: LK, 0
201310, ECU1: CC, 0
201320, ECU0: LK, 1
201320, ECU1: CC, 1
201330, ECU0: LK, 0
201330, ECU1: CC, 0
201340, ECU0: LK, 1
201340, ECU1: CC, 1
201350, ECU0: LK, 0
201350, ECU1: CC, 0
201360, ECU0: LK, 1
201360, ECU1: CC, 1
201370, ECU0: LK, 0
201370, ECU1: CC, 0
201380, ECU0: LK, 1
201380, ECU1: CC, 1
201390, ECU0: LK, 0
201390, ECU1: CC, 0
201400, ECU0: LK, 1
201400, ECU1: CC, 1
201410, ECU0: LK, 0
201410, ECU1: CC, 0
201420, ECU0: LK, 1
201420, ECU1: CC, 1
201430, ECU0: LK, 0
201430, ECU1: CC, 0
201440, ECU0: LK, 1
201440, ECU1: CC, 1
201450, ECU0: LK, 0
201450, ECU1: CC, 0
201460, ECU0: LK, 1
201460, ECU1: CC, 1
201470, ECU0: LK, 0
201470, ECU1: CC, 0
201480, ECU0: LK, 1
201480, ECU1: CC, 1
201490, ECU0: LK, 0
201490, ECU1: CC, 0
201500, ECU0: LK, 1
201500, ECU1: CC, 1
201510, ECU0: LK, 0
201510, ECU1: CC, 0
201520, ECU0: LK, 1
201520, ECU1: CC, 1
201530, ECU0: LK, 0
201530, ECU1: CC, 0
201540, ECU0: LK, 1
201540, ECU1: CC, 1
201550, ECU0: LK, 0
201550, ECU1: CC, 0
201560, ECU0: LK, 1
201560, ECU1: CC, 1
201570, ECU0: LK, 0
201570, ECU1: CC, 0
201580, ECU0: LK, 1
201580, ECU1: CC, 1
201590, ECU0: LK, 0
201590, ECU1: CC, 0
201600, ECU0: LK, 1
201600, ECU1: CC, 1
201610, ECU0: LK, 0
201610, ECU1: CC, 0
201620, ECU0: LK, 1
201620, ECU1: CC, 1
201630, ECU0: LK, 0
201630, ECU1: CC, 0
201640, ECU0: LK, 1
201640, ECU1: CC, 1
201650, ECU0: LK, 0
201650, ECU1: CC, 0
201660, ECU0: LK, 1
201660, ECU1: CC, 1
201670, ECU0: LK, 0
201670, ECU1: CC, 0
201680, ECU0: LK, 1
201680, ECU1: CC, 1
201690, ECU0: LK, 0
201690, ECU1: CC, 0
201700, ECU0: LK, 1
201700, ECU1: CC, 1
201710, ECU0: LK, 0
201710, ECU1: CC, 0
201720, ECU0: LK, 1
201720, ECU1: CC, 1
201730, ECU0: LK, 0
201730, ECU1: CC, 0
201740, ECU0: LK, 1
201740, ECU1: CC, 1
201750, ECU0: LK, 0
201750, ECU1: CC, 0
201760, ECU0: LK, 1
201760, ECU1: CC, 1
201770, ECU0: LK, 0
201770, ECU1: CC, 0
201780, ECU0: LK, 1
201780, ECU1: CC, 1
201790, ECU0: LK, 0
201790, ECU1: CC, 0
201800, ECU0: LK, 1
201800, ECU1: CC, 1
201810, ECU0: LK, 0
201810, ECU1: CC, 0
201820, ECU0: LK, 1
201820, ECU1: CC, 1
201830, ECU0: LK, 0
201830, ECU1: CC, 0
201840, ECU0: LK, 1
201840, ECU1: CC, 1
201850, ECU0: LK, 0
201850, ECU1: CC, 0
201860, ECU0: LK, 1
201860, ECU1: CC, 1
201870, ECU0: LK, 0
201870, ECU1: CC, 0
201880, ECU0: LK, 1
201880, ECU1: CC, 1
201890, ECU0: LK, 0
201890, ECU1: CC, 0
201900, ECU0: LK, 1
201900, ECU1: CC, 1
201910, ECU0: LK, 0
201910, ECU1: CC, 0
201920, ECU0: LK, 1
201920, ECU1: CC, 1
201930, ECU0: LK, 0
201930, ECU1: CC, 0
201940, ECU0: LK, 1
201940, ECU1: CC, 1
201950, ECU0: LK, 0
201950, ECU1: CC, 0
201960, ECU0: LK, 1
201960, ECU1: CC, 1
201970, ECU0: LK, 0
201970, ECU1: CC, 0
201980, ECU0: LK, 1
201980, ECU1: CC, 1
201990, ECU0: LK, 0
201990, ECU1: CC, 0
202000, ECU0: LK, 1
202000, ECU1: CC, 1
202010, ECU0: LK, 0
202010, ECU1: CC, 0
202020, ECU0: LK, 1
202020, ECU1: CC, 1
202030, ECU0: LK, 0
202030, ECU1: CC, 0
202040, ECU0: LK, 1
202040, ECU1: CC, 1
202050, ECU0: LK, 0
202050, ECU1: CC, 0
202060, ECU0: LK, 1
202060, ECU1: CC, 1
202070, ECU0: LK, 0
202070, ECU1: CC, 0
202080, ECU0: LK, 1
202080, ECU1: CC, 1
202090, ECU0: LK, 0
202090, ECU1: CC, 0
202100, ECU0: LK, 1
202100, ECU1: CC, 1
202110, ECU0: LK, 0
202110, ECU1: CC, 0
202120, ECU0: LK, 1
202120, ECU1: CC, 1
202130, ECU0: LK, 0
202130, ECU1: CC, 0
202140, ECU0: LK, 1
202140, ECU1: CC, 1
202150, ECU0: LK, 0
202150, ECU1: CC, 0
202160, ECU0: LK, 1
202160, ECU1: CC, 1
202170, ECU0: LK, 0
202170, ECU1: CC, 0
202180, ECU0: LK, 1
202180, ECU1: CC, 1
202190, ECU0: LK, 0
202190, ECU1: CC, 0
202200, ECU0: LK, 1
202200, ECU1: CC, 1
202210, ECU0: LK, 0
202210, ECU1: CC, 0
202220, ECU0: LK, 1
202220, ECU1: CC, 1
202230, ECU0: LK, 0
202230, ECU1: CC, 0
202240, ECU0: LK, 1
202240, ECU1: CC, 1
202250, ECU0: LK, 0
202250, ECU1: CC, 0
202260, ECU0: LK, 1
202260, ECU1: CC, 1
202270, ECU0: LK, 0
202270, ECU1: CC, 0
202280, ECU0: LK, 1
202280, ECU1: CC, 1
202290, ECU0: LK, 0
202290, ECU1: CC, 0
202300, ECU0: LK, 1
202300, ECU1: CC, 1
202310, ECU0: LK, 0
202310, ECU1: CC, 0
202320, ECU0: LK, 1
202320, ECU1: CC, 1
202330, ECU0: LK, 0
202330, ECU1: CC, 0
202340, ECU0: LK, 1
202340, ECU1: CC, 1
202350, ECU0: LK, 0
202350, ECU1: CC, 0
202360, ECU0: LK, 1
202360, ECU1: CC, 1
202370, ECU0: LK, 0
202370, ECU1: CC, 0
202380, ECU0: LK, 1
202380, ECU1: CC, 1
202390, ECU0: LK, 0
202390, ECU1: CC, 0
202400, ECU0: LK, 1
202400, ECU1: CC, 1
202410, ECU0: LK, 0
202410, ECU1: CC, 0
202420, ECU0: LK, 1
202420, ECU1: CC, 1
202430, ECU0: LK, 0
202430, ECU1: CC, 0
202440, ECU0: LK, 1
202440, ECU1: CC, 1
202450, ECU0: LK, 0
202450, ECU1: CC, 0
202460, ECU0: LK, 1
202460, ECU1: CC, 1
202470, ECU0: LK, 0
202470, ECU1: CC, 0
202480, ECU0: LK, 1
202480, ECU1: CC, 1
202490, ECU0: LK, 0
202490, ECU1: CC, 0
202500, ECU0: LK, 1
202500, ECU1: CC, 1
202510, ECU0: LK, 0
202510, ECU1: CC, 0
202520, ECU0: LK, 1
202520, ECU1: CC, 1
202530, ECU0: LK, 0
202530, ECU1: CC, 0
202540, ECU0: LK, 1
202540, ECU1: CC, 1
202550, ECU0: LK, 0
202550, ECU1: CC, 0
202560, ECU0: LK, 1
202560, ECU1: CC, 1
202570, ECU0: LK, 0
202570, ECU1: CC, 0
202580, ECU0: LK, 1
202580, ECU1: CC, 1
202590, ECU0: LK, 0
202590, ECU1: CC, 0
202600, ECU0: LK, 1
202600, ECU1: CC, 1
202610, ECU0: LK, 0
202610, ECU1: CC, 0
202620, ECU0: LK, 1
202620, ECU1: CC, 1
202630, ECU0: LK, 0
202630, ECU1: CC, 0
202640, ECU0: LK, 1
202640, ECU1: CC, 1
202650, ECU0: LK, 0
202650, ECU1: CC, 0
202660, ECU0: LK, 1
202660, ECU1: CC, 1
202670, ECU0: LK, 0
202670, ECU1: CC, 0
202680, ECU0: LK, 1
202680, ECU1: CC, 1
202690, ECU0: LK, 0
202690, ECU1: CC, 0
202700, ECU0: LK, 1
202700, ECU1: CC, 1
202710, ECU0: LK, 0
202710, ECU1: CC, 0
202720, ECU0: LK, 1
202720, ECU1: CC, 1
202730, ECU0: LK, 0
202730, ECU1: CC, 0
202740, ECU0: LK, 1
202740, ECU1: CC, 1
202750, ECU0: LK, 0
202750, ECU1: CC, 0
202760, ECU0: LK, 1
202760, ECU1: CC, 1
202770, ECU0: LK, 0
202770, ECU1: CC, 0
202780, ECU0: LK, 1
202780, ECU1: CC, 1
202790, ECU0: LK, 0
202790, ECU1: CC, 0
202800, ECU0: LK, 1
202800, ECU1: CC, 1
202810, ECU0: LK, 0
202810, ECU1: CC, 0
202820, ECU0: LK, 1
202820, ECU1: CC, 1
202830, ECU0: LK, 0
202830, ECU1: CC, 0
202840, ECU0: LK, 1
202840, ECU1: CC, 1
202850, ECU0: LK, 0
202850, ECU1: CC, 0
202860, ECU0: LK, 1
202860, ECU1: CC, 1
202870, ECU0: LK, 0
202870, ECU1: CC, 0
202880, ECU0: LK, 1
202880, ECU1: CC, 1
202890, ECU0: LK, 0
202890, ECU1: CC, 0
202900, ECU0: LK, 1
202900, ECU1: CC, 1
202910, ECU0: LK, 0
202910, ECU1: CC, 0
202920, ECU0: LK, 1
202920, ECU1: CC, 1
202930, ECU0: LK, 0
202930, ECU1: CC, 0
202940, ECU0: LK, 1
202940, ECU1: CC, 1
202950, ECU0: LK, 0
202950, ECU1: CC, 0
202960, ECU0: LK, 1
202960, ECU1: CC, 1
202970, ECU0: LK, 0
202970, ECU1: CC, 0
202980, ECU0: LK, 1
202980, ECU1: CC, 1
202990, ECU0: LK, 0
202990, ECU1: CC, 0
203000, ECU0: LK, 1
203000, ECU1: CC, 1
203010, ECU0: LK, 0
203010, ECU1: CC, 0
203020, ECU0: LK, 1
203020, ECU1: CC, 1
203030, ECU0: LK, 0
203030, ECU1: CC, 0
203040, ECU0: LK, 1
203040, ECU1: CC, 1
203050, ECU0: LK, 0
203050, ECU1: CC, 0
203060, ECU0: LK, 1
203060, ECU1: CC, 1
203070, ECU0: LK, 0
203070, ECU1: CC, 0
203080, ECU0: LK, 1
203080, ECU1: CC, 1
203090, ECU0: LK, 0
203090, ECU1: CC, 0
203100, ECU0: LK, 1
203100, ECU1: CC, 1
203110, ECU0: LK, 0
203110, ECU1: CC, 0
203120, ECU0: LK, 1
203120, ECU1: CC, 1
203130, ECU0: LK, 0
203130, ECU1: CC, 0
203140, ECU0: LK, 1
203140, ECU1: CC, 1
203150, ECU0: LK, 0
203150, ECU1: CC, 0
203160, ECU0: LK, 1
203160, ECU1: CC, 1
203170, ECU0: LK, 0
203170, ECU1: CC, 0
203180, ECU0: LK, 1
203180, ECU1: CC, 1
203190, ECU0: LK, 0
203190, ECU1: CC, 0
203200, ECU0: LK, 1
203200, ECU1: CC, 1
203210, ECU0: LK, 0
203210, ECU1: CC, 0
203220, ECU0: LK, 1
203220, ECU1: CC, 1
203230, ECU0: LK, 0
203230, ECU1: CC, 0
203240, ECU0: LK, 1
203240, ECU1: CC, 1
203250, ECU0: LK, 0
203250, ECU1: CC, 0
203260, ECU0: LK, 1
203260, ECU1: CC, 1
203270, ECU0: LK, 0
203270, ECU1: CC, 0
203280, ECU0: LK, 1
203280, ECU1: CC, 1
203290, ECU0: LK, 0
203290, ECU1: CC, 0
203300, ECU0: LK, 1
203300, ECU1: CC, 1
203310, ECU0: LK, 0
203310, ECU1: CC, 0
203320, ECU0: LK, 1
203320, ECU1: CC, 1
203330, ECU0: LK, 0
203330, ECU1: CC, 0
203340, ECU0: LK, 1
203340, ECU1: CC, 1
203350, ECU0: LK, 0
203350, ECU1: CC, 0
203360, ECU0: LK, 1
203360, ECU1: CC, 1
203370, ECU0: LK, 0
203370, ECU1: CC, 0
203380, ECU0: LK, 1
203380, ECU1: CC, 1
203390, ECU0: LK, 0
203390, ECU1: CC, 0
203400, ECU0: LK, 1
203400, ECU1: CC, 1
203410, ECU0: LK, 0
203410, ECU1: CC, 0
203420, ECU0: LK, 1
203420, ECU1: CC, 1
203430, ECU0: LK, 0
203430, ECU1: CC, 0
203440, ECU0: LK, 1
203440, ECU1: CC, 1
203450, ECU0: LK, 0
203450, ECU1: CC, 0
203460, ECU0: LK, 1
203460, ECU1: CC, 1
203470, ECU0: LK, 0
203470, ECU1: CC, 0
203480, ECU0: LK, 1
203480, ECU1: CC, 1
203490, ECU0: LK, 0
203490, ECU1: CC, 0
203500, ECU0: LK, 1
203500, ECU1: CC, 1
203510, ECU0: LK, 0
203510, ECU1: CC, 0
203520, ECU0: LK, 1
203520, ECU1: CC, 1
203530, ECU0: LK, 0
203530, ECU1: CC, 0
203540, ECU0: LK, 1
203540, ECU1: CC, 1
203550, ECU0: LK, 0
203550, ECU1: CC, 0
203560, ECU0: LK, 1
203560, ECU1: CC, 1
203570, ECU0: LK, 0
203570, ECU1: CC, 0
203580, ECU0: LK, 1
203580, ECU1: CC, 1
203590, ECU0: LK, 0
203590, ECU1: CC, 0
203600, ECU0: LK, 1
203600, ECU1: CC, 1
203610, ECU0: LK, 0
203610, ECU1: CC, 0
203620, ECU0: LK, 1
203620, ECU1: CC, 1
203630, ECU0: LK, 0
203630, ECU1: CC, 0
203640, ECU0: LK, 1
203640, ECU1: CC, 1
203650, ECU0: LK, 0
203650, ECU1: CC, 0
203660, ECU0: LK, 1
203660, ECU1: CC, 1
203670, ECU0: LK, 0
203670, ECU1: CC, 0
203680, ECU0: LK, 1
203680, ECU1: CC, 1
203690, ECU0: LK, 0
203690, ECU1: CC, 0
203700, ECU0: LK, 1
203700, ECU1: CC, 1
203710, ECU0: LK, 0
203710, ECU1: CC, 0
203720, ECU0: LK, 1
203720, ECU1: CC, 1
203730, ECU0: LK, 0
203730, ECU1: CC, 0
203740, ECU0: LK, 1
203740, ECU1: CC, 1
203750, ECU0: LK, 0
203750, ECU1: CC, 0
203760, ECU0: LK, 1
203760, ECU1: CC, 1
203770, ECU0: LK, 0
203770, ECU1: CC, 0
203780, ECU0: LK, 1
203780, ECU1: CC, 1
203790, ECU0: LK, 0
203790, ECU1: CC, 0
203800, ECU0: LK, 1
203800, ECU1: CC, 1
203810, ECU0: LK, 0
203810, ECU1: CC, 0
203820, ECU0: LK, 1
203820, ECU1: CC, 1
203830, ECU0: LK, 0
203830, ECU1: CC, 0
203840, ECU0: LK, 1
203840, ECU1: CC, 1
203850, ECU0: LK, 0
203850, ECU1: CC, 0
203860, ECU0: LK, 1
203860, ECU1: CC, 1
203870, ECU0: LK, 0
203870, ECU1: CC, 0
203880, ECU0: LK, 1
203880, ECU1: CC, 1
203890, ECU0: LK, 0
203890, ECU1: CC, 0
203900, ECU0: LK, 1
203900, ECU1: CC, 1
203910, ECU0: LK, 0
203910, ECU1: CC, 0
203920, ECU0: LK, 1
203920, ECU1: CC, 1
203930, ECU0: LK, 0
203930, ECU1: CC, 0
203940, ECU0: LK, 1
203940, ECU1: CC, 1
203950, ECU0: LK, 0
203950, ECU1: CC, 0
203960, ECU0: LK, 1
203960, ECU1: CC, 1
203970, ECU0: LK, 0
203970, ECU1: CC, 0
203980, ECU0: LK, 1
203980, ECU1: CC, 1
203990, ECU0: LK, 0
203990, ECU1: CC, 0
204000, ECU0: LK, 1
204000, ECU1: CC, 1
204010, ECU0: LK, 0
204010, ECU1: CC, 0
204020, ECU0: LK, 1
204020, ECU1: CC, 1
204030, ECU0: LK, 0
204030, ECU1: CC, 0
204040, ECU0: LK, 1
204040, ECU1: CC, 1
204050, ECU0: LK, 0
204050, ECU1: CC, 0
204060, ECU0: LK, 1
204060, ECU1: CC, 1
204070, ECU0: LK, 0
204070, ECU1: CC, 0
204080, ECU0: LK, 1
204080, ECU1: CC, 1
204090, ECU0: LK, 0
204090, ECU1: CC, 0
204100, ECU0: LK, 1
204100, ECU1: CC, 1
204110, ECU0: LK, 0
204110, ECU1: CC, 0
204120, ECU0: LK, 1
204120, ECU1: CC, 1
204130, ECU0: LK, 0
204130, ECU1: CC, 0
204140, ECU0: LK, 1
204140, ECU1: CC, 1
204150, ECU0: LK, 0
204150, ECU1: CC, 0
204160, ECU0: LK, 1
204160, ECU1: CC, 1
204170, ECU0: LK, 0
204170, ECU1: CC, 0
204180, ECU0: LK, 1
204180, ECU1: CC, 1
204190, ECU0: LK, 0
204190, ECU1: CC, 0
204200, ECU0: LK, 1
204200, ECU1: CC, 1
204210, ECU0: LK, 0
204210, ECU1: CC, 0
204220, ECU0: LK, 1
204220, ECU1: CC, 1
204230, ECU0: LK, 0
204230, ECU1: CC, 0
204240, ECU0: LK, 1
204240, ECU1: CC, 1
204250, ECU0: LK, 0
204250, ECU1: CC, 0
204260, ECU0: LK, 1
204260, ECU1: CC, 1
204270, ECU0: LK, 0
204270, ECU1: CC, 0
204280, ECU0: LK, 1
204280, ECU1: CC, 1
204290, ECU0: LK, 0
204290, ECU1: CC, 0
204300, ECU0: LK, 1
204300, ECU1: CC, 1
204310, ECU0: LK, 0
204310, ECU1: CC, 0
204320, ECU0: LK, 1
204320, ECU1: CC, 1
204330, ECU0: LK, 0
204330, ECU1: CC, 0
204340, ECU0: LK, 1
204340, ECU1: CC, 1
204350, ECU0: LK, 0
204350, ECU1: CC, 0
204360, ECU0: LK, 1
204360, ECU1: CC, 1
204370, ECU0: LK, 0
204370, ECU1: CC, 0
204380, ECU0: LK, 1
204380, ECU1: CC, 1
204390, ECU0: LK, 0
204390, ECU1: CC, 0
204400, ECU0: LK, 1
204400, ECU1: CC, 1
204410, ECU0: LK, 0
204410, ECU1: CC, 0
204420, ECU0: LK, 1
204420, ECU1: CC, 1
204430, ECU0: LK, 0
204430, ECU1: CC, 0
204440, ECU0: LK, 1
204440, ECU1: CC, 1
204450, ECU0: LK, 0
204450, ECU1: CC, 0
204460, ECU0: LK, 1
204460, ECU1: CC, 1
204470, ECU0: LK, 0
204470, ECU1: CC, 0
204480, ECU0: LK, 1
204480, ECU1: CC, 1
204490, ECU0: LK, 0
204490, ECU1: CC, 0
204500, ECU0: LK, 1
204500, ECU1: CC, 1
204510, ECU0: LK, 0
204510, ECU1: CC, 0
204520, ECU0: LK, 1
204520, ECU1: CC, 1
204530, ECU0: LK, 0
204530, ECU1: CC, 0
204540, ECU0: LK, 1
204540, ECU1: CC, 1
204550, ECU0: LK, 0
204550, ECU1: CC, 0
204560, ECU0: LK, 1
204560, ECU1: CC, 1
204570, ECU0: LK, 0
204570, ECU1: CC, 0
204580, ECU0: LK, 1
204580, ECU1: CC, 1
204590, ECU0: LK, 0
204590, ECU1: CC, 0
204600, ECU0: LK, 1
204600, ECU1: CC, 1
204610, ECU0: LK, 0
204610, ECU1: CC, 0
204620, ECU0: LK, 1
204620, ECU1: CC, 1
204630, ECU0: LK, 0
204630, ECU1: CC, 0
204640, ECU0: LK, 1
204640, ECU1: CC, 1
204650, ECU0: LK, 0
204650, ECU1: CC, 0
204660, ECU0: LK, 1
204660, ECU1: CC, 1
204670, ECU0: LK, 0
204670, ECU1: CC, 0
204680, ECU0: LK, 1
204680, ECU1: CC, 1
204690, ECU0: LK, 0
204690, ECU1: CC, 0
204700, ECU0: LK, 1
204700, ECU1: CC, 1
204710, ECU0: LK, 0
204710, ECU1: CC, 0
204720, ECU0: LK, 1
204720, ECU1: CC, 1
204730, ECU0: LK, 0
204730, ECU1: CC, 0
204740, ECU0: LK, 1
204740, ECU1: CC, 1
204750, ECU0: LK, 0
204750, ECU1: CC, 0
204760, ECU0: LK, 1
204760, ECU1: CC, 1
204770, ECU0: LK, 0
204770, ECU1: CC, 0
204780, ECU0: LK, 1
204780, ECU1: CC, 1
204790, ECU0: LK, 0
204790, ECU1: CC, 0
204800, ECU0: LK, 1
204800, ECU1: CC, 1
204810, ECU0: LK, 0
204810, ECU1: CC, 0
204820, ECU0: LK, 1
204820, ECU1: CC, 1
204830, ECU0: LK, 0
204830, ECU1: CC, 0
204840, ECU0: LK, 1
204840, ECU1: CC, 1
204850, ECU0: LK, 0
204850, ECU1: CC, 0
204860, ECU0: LK, 1
204860, ECU1: CC, 1
204870, ECU0: LK, 0
204870, ECU1: CC, 0
204880, ECU0: LK, 1
204880, ECU1: CC, 1
204890, ECU0: LK, 0
204890, ECU1: CC, 0
204900, ECU0: LK, 1
204900, ECU1: CC, 1
